"Scheme.Code","Scheme.Name","Net.Asset.Value","Repurchase.Price","Sale.Price","Date","MovGain"
100873,"HDFC Liquid Fund-PREMIUM- Growth",3139.4087,3139.4087,3139.4087,2016-09-07,0.582300000000032
100873,"HDFC Liquid Fund-PREMIUM- Growth",3139.991,3139.991,3139.991,2016-09-08,0.59940000000006
100873,"HDFC Liquid Fund-PREMIUM- Growth",3140.5904,3140.5904,3140.5904,2016-09-09,1.16060000000016
100873,"HDFC Liquid Fund-PREMIUM- Growth",3141.751,3141.751,3141.751,2016-09-11,0.578499999999622
100873,"HDFC Liquid Fund-PREMIUM- Growth",3142.3295,3142.3295,3142.3295,2016-09-12,0.569200000000365
100873,"HDFC Liquid Fund-PREMIUM- Growth",3142.8987,3142.8987,3142.8987,2016-09-13,0.602099999999609
100873,"HDFC Liquid Fund-PREMIUM- Growth",3143.5008,3143.5008,3143.5008,2016-09-14,0.57930000000033
100873,"HDFC Liquid Fund-PREMIUM- Growth",3144.0801,3144.0801,3144.0801,2016-09-15,0.603900000000067
100873,"HDFC Liquid Fund-PREMIUM- Growth",3144.684,3144.684,3144.684,2016-09-16,1.16679999999997
100873,"HDFC Liquid Fund-PREMIUM- Growth",3145.8508,3145.8508,3145.8508,2016-09-18,0.572299999999814
100873,"HDFC Liquid Fund-PREMIUM- Growth",3146.4231,3146.4231,3146.4231,2016-09-19,0.58600000000024
100873,"HDFC Liquid Fund-PREMIUM- Growth",3147.0091,3147.0091,3147.0091,2016-09-20,0.565699999999651
100873,"HDFC Liquid Fund-PREMIUM- Growth",3147.5748,3147.5748,3147.5748,2016-09-21,0.582300000000032
100873,"HDFC Liquid Fund-PREMIUM- Growth",3148.1571,3148.1571,3148.1571,2016-09-22,0.596500000000106
100873,"HDFC Liquid Fund-PREMIUM- Growth",3148.7536,3148.7536,3148.7536,2016-09-23,1.17759999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3149.9312,3149.9312,3149.9312,2016-09-25,0.568499999999858
100873,"HDFC Liquid Fund-PREMIUM- Growth",3150.4997,3150.4997,3150.4997,2016-09-26,0.585700000000088
100873,"HDFC Liquid Fund-PREMIUM- Growth",3151.0854,3151.0854,3151.0854,2016-09-27,0.589399999999841
100873,"HDFC Liquid Fund-PREMIUM- Growth",3151.6748,3151.6748,3151.6748,2016-09-28,0.584000000000287
100873,"HDFC Liquid Fund-PREMIUM- Growth",3152.2588,3152.2588,3152.2588,2016-09-29,0.753200000000106
100873,"HDFC Liquid Fund-PREMIUM- Growth",3153.012,3153.012,3153.012,2016-09-30,1.38809999999967
100873,"HDFC Liquid Fund-PREMIUM- Growth",3154.4001,3154.4001,3154.4001,2016-10-02,0.58580000000029
100873,"HDFC Liquid Fund-PREMIUM- Growth",3154.9859,3154.9859,3154.9859,2016-10-03,0.592099999999846
100873,"HDFC Liquid Fund-PREMIUM- Growth",3155.578,3155.578,3155.578,2016-10-04,0.605799999999817
100873,"HDFC Liquid Fund-PREMIUM- Growth",3156.1838,3156.1838,3156.1838,2016-10-05,0.596600000000308
100873,"HDFC Liquid Fund-PREMIUM- Growth",3156.7804,3156.7804,3156.7804,2016-10-06,0.593599999999697
100873,"HDFC Liquid Fund-PREMIUM- Growth",3157.374,3157.374,3157.374,2016-10-07,1.18029999999999
100873,"HDFC Liquid Fund-PREMIUM- Growth",3158.5543,3158.5543,3158.5543,2016-10-09,0.597200000000157
100873,"HDFC Liquid Fund-PREMIUM- Growth",3159.1515,3159.1515,3159.1515,2016-10-10,1.15860000000021
100873,"HDFC Liquid Fund-PREMIUM- Growth",3160.3101,3160.3101,3160.3101,2016-10-12,0.580500000000029
100873,"HDFC Liquid Fund-PREMIUM- Growth",3160.8906,3160.8906,3160.8906,2016-10-13,0.569799999999759
100873,"HDFC Liquid Fund-PREMIUM- Growth",3161.4604,3161.4604,3161.4604,2016-10-14,1.18000000000029
100873,"HDFC Liquid Fund-PREMIUM- Growth",3162.6404,3162.6404,3162.6404,2016-10-16,0.581199999999626
100873,"HDFC Liquid Fund-PREMIUM- Growth",3163.2216,3163.2216,3163.2216,2016-10-17,0.581400000000031
100873,"HDFC Liquid Fund-PREMIUM- Growth",3163.803,3163.803,3163.803,2016-10-18,0.580899999999929
100873,"HDFC Liquid Fund-PREMIUM- Growth",3164.3839,3164.3839,3164.3839,2016-10-19,0.581800000000385
100873,"HDFC Liquid Fund-PREMIUM- Growth",3164.9657,3164.9657,3164.9657,2016-10-20,0.572499999999764
100873,"HDFC Liquid Fund-PREMIUM- Growth",3165.5382,3165.5382,3165.5382,2016-10-21,1.16660000000002
100873,"HDFC Liquid Fund-PREMIUM- Growth",3166.7048,3166.7048,3166.7048,2016-10-23,0.587599999999838
100873,"HDFC Liquid Fund-PREMIUM- Growth",3167.2924,3167.2924,3167.2924,2016-10-24,0.584400000000187
100873,"HDFC Liquid Fund-PREMIUM- Growth",3167.8768,3167.8768,3167.8768,2016-10-25,0.585199999999986
100873,"HDFC Liquid Fund-PREMIUM- Growth",3168.462,3168.462,3168.462,2016-10-26,0.583500000000186
100873,"HDFC Liquid Fund-PREMIUM- Growth",3169.0455,3169.0455,3169.0455,2016-10-27,0.595599999999649
100873,"HDFC Liquid Fund-PREMIUM- Growth",3169.6411,3169.6411,3169.6411,2016-10-28,1.75730000000021
100873,"HDFC Liquid Fund-PREMIUM- Growth",3171.3984,3171.3984,3171.3984,2016-10-31,0.596000000000004
100873,"HDFC Liquid Fund-PREMIUM- Growth",3171.9944,3171.9944,3171.9944,2016-11-01,0.587500000000091
100873,"HDFC Liquid Fund-PREMIUM- Growth",3172.5819,3172.5819,3172.5819,2016-11-02,0.590999999999894
100873,"HDFC Liquid Fund-PREMIUM- Growth",3173.1729,3173.1729,3173.1729,2016-11-03,0.588200000000143
100873,"HDFC Liquid Fund-PREMIUM- Growth",3173.7611,3173.7611,3173.7611,2016-11-04,1.17639999999983
100873,"HDFC Liquid Fund-PREMIUM- Growth",3174.9375,3174.9375,3174.9375,2016-11-06,0.587599999999838
100873,"HDFC Liquid Fund-PREMIUM- Growth",3175.5251,3175.5251,3175.5251,2016-11-07,0.588000000000193
100873,"HDFC Liquid Fund-PREMIUM- Growth",3176.1131,3176.1131,3176.1131,2016-11-08,0.587899999999991
100873,"HDFC Liquid Fund-PREMIUM- Growth",3176.701,3176.701,3176.701,2016-11-09,0.589199999999892
100873,"HDFC Liquid Fund-PREMIUM- Growth",3177.2902,3177.2902,3177.2902,2016-11-10,0.593800000000101
100873,"HDFC Liquid Fund-PREMIUM- Growth",3177.884,3177.884,3177.884,2016-11-11,1.7800000000002
100873,"HDFC Liquid Fund-PREMIUM- Growth",3179.664,3179.664,3179.664,2016-11-14,0.635899999999765
100873,"HDFC Liquid Fund-PREMIUM- Growth",3180.2999,3180.2999,3180.2999,2016-11-15,0.61850000000004
100873,"HDFC Liquid Fund-PREMIUM- Growth",3180.9184,3180.9184,3180.9184,2016-11-16,0.589699999999993
100873,"HDFC Liquid Fund-PREMIUM- Growth",3181.5081,3181.5081,3181.5081,2016-11-17,0.617999999999938
100873,"HDFC Liquid Fund-PREMIUM- Growth",3182.1261,3182.1261,3182.1261,2016-11-18,1.16510000000017
100873,"HDFC Liquid Fund-PREMIUM- Growth",3183.2912,3183.2912,3183.2912,2016-11-20,0.604699999999866
100873,"HDFC Liquid Fund-PREMIUM- Growth",3183.8959,3183.8959,3183.8959,2016-11-21,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3184.5144,3184.5144,3184.5144,2016-11-22,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3185.1584,3185.1584,3185.1584,2016-11-23,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3186.0356,3186.0356,3186.0356,2016-11-24,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3186.5129,3186.5129,3186.5129,2016-11-25,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3187.6666,3187.6666,3187.6666,2016-11-27,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3188.0813,3188.0813,3188.0813,2016-11-28,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3188.6485,3188.6485,3188.6485,2016-11-29,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3189.2484,3189.2484,3189.2484,2016-11-30,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3189.771,3189.771,3189.771,2016-12-01,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3190.1292,3190.1292,3190.1292,2016-12-02,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3191.4309,3191.4309,3191.4309,2016-12-04,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3192.0119,3192.0119,3192.0119,2016-12-05,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3192.5602,3192.5602,3192.5602,2016-12-06,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3192.6573,3192.6573,3192.6573,2016-12-07,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3193.2069,3193.2069,3193.2069,2016-12-08,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3193.8123,3193.8123,3193.8123,2016-12-09,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3195.4926,3195.4926,3195.4926,2016-12-12,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3196.0797,3196.0797,3196.0797,2016-12-13,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3196.6862,3196.6862,3196.6862,2016-12-14,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3197.2573,3197.2573,3197.2573,2016-12-15,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3197.7259,3197.7259,3197.7259,2016-12-16,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3198.9321,3198.9321,3198.9321,2016-12-18,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3199.4873,3199.4873,3199.4873,2016-12-19,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3200.0317,3200.0317,3200.0317,2016-12-20,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3200.605,3200.605,3200.605,2016-12-21,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3201.145,3201.145,3201.145,2016-12-22,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3201.6477,3201.6477,3201.6477,2016-12-23,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3202.896,3202.896,3202.896,2016-12-25,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3203.4571,3203.4571,3203.4571,2016-12-26,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3204.0209,3204.0209,3204.0209,2016-12-27,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3204.5978,3204.5978,3204.5978,2016-12-28,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3205.1775,3205.1775,3205.1775,2016-12-29,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3205.8079,3205.8079,3205.8079,2016-12-30,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3207.035,3207.035,3207.035,2017-01-01,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3207.6325,3207.6325,3207.6325,2017-01-02,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3208.2279,3208.2279,3208.2279,2017-01-03,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3208.7913,3208.7913,3208.7913,2017-01-04,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3209.3512,3209.3512,3209.3512,2017-01-05,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3209.9179,3209.9179,3209.9179,2017-01-06,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3211.0478,3211.0478,3211.0478,2017-01-08,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3211.608,3211.608,3211.608,2017-01-09,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3212.1693,3212.1693,3212.1693,2017-01-10,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3212.7211,3212.7211,3212.7211,2017-01-11,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3213.28,3213.28,3213.28,2017-01-12,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3213.84,3213.84,3213.84,2017-01-13,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3214.9939,3214.9939,3214.9939,2017-01-15,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3215.562,3215.562,3215.562,2017-01-16,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3216.1214,3216.1214,3216.1214,2017-01-17,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3216.688,3216.688,3216.688,2017-01-18,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3217.2604,3217.2604,3217.2604,2017-01-19,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3217.8215,3217.8215,3217.8215,2017-01-20,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3218.9992,3218.9992,3218.9992,2017-01-22,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3219.5602,3219.5602,3219.5602,2017-01-23,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3220.1351,3220.1351,3220.1351,2017-01-24,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3220.6772,3220.6772,3220.6772,2017-01-25,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3221.2632,3221.2632,3221.2632,2017-01-26,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3221.8422,3221.8422,3221.8422,2017-01-27,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3222.994,3222.994,3222.994,2017-01-29,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3223.571,3223.571,3223.571,2017-01-30,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3224.1673,3224.1673,3224.1673,2017-01-31,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3224.7618,3224.7618,3224.7618,2017-02-01,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3225.3388,3225.3388,3225.3388,2017-02-02,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3225.9465,3225.9465,3225.9465,2017-02-03,1.20479999999998
100873,"HDFC Liquid Fund-PREMIUM- Growth",3227.1289,3227.1289,3227.1289,2017-02-05,1.20479999999998
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9304,1031.9304,1031.9304,2016-01-01,0.414800000000014
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3452,1032.3452,1032.3452,2016-01-03,0.227300000000014
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5725,1032.5725,1032.5725,2016-01-04,-1.33030000000008
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2422,1031.2422,1031.2422,2016-01-05,0.213900000000194
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4561,1031.4561,1031.4561,2016-01-06,0.207499999999982
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6636,1031.6636,1031.6636,2016-01-07,0.210699999999861
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8743,1031.8743,1031.8743,2016-01-08,0.420299999999997
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2946,1032.2946,1032.2946,2016-01-10,0.207100000000082
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5017,1032.5017,1032.5017,2016-01-11,-1.26520000000005
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2365,1031.2365,1031.2365,2016-01-12,0.209499999999935
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.446,1031.446,1031.446,2016-01-13,0.207900000000109
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6539,1031.6539,1031.6539,2016-01-14,0.205699999999979
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8596,1031.8596,1031.8596,2016-01-15,0.427799999999934
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2874,1032.2874,1032.2874,2016-01-17,0.208100000000059
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.4955,1032.4955,1032.4955,2016-01-18,-1.26330000000007
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2322,1031.2322,1031.2322,2016-01-19,0.210700000000088
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4429,1031.4429,1031.4429,2016-01-20,0.205300000000079
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6482,1031.6482,1031.6482,2016-01-21,0.202399999999898
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8506,1031.8506,1031.8506,2016-01-22,0.42470000000003
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2753,1032.2753,1032.2753,2016-01-24,0.207300000000032
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.4826,1032.4826,1032.4826,2016-01-25,-1.24440000000004
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2382,1031.2382,1031.2382,2016-01-26,0.206300000000056
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4445,1031.4445,1031.4445,2016-01-27,0.208599999999933
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6531,1031.6531,1031.6531,2016-01-28,0.196699999999964
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8498,1031.8498,1031.8498,2016-01-29,0.444400000000087
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2942,1032.2942,1032.2942,2016-01-31,0.211099999999988
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5053,1032.5053,1032.5053,2016-02-01,-1.26670000000013
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2386,1031.2386,1031.2386,2016-02-02,0.208000000000084
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4466,1031.4466,1031.4466,2016-02-03,0.207699999999932
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6543,1031.6543,1031.6543,2016-02-04,0.207400000000007
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8617,1031.8617,1031.8617,2016-02-05,0.431500000000142
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2932,1032.2932,1032.2932,2016-02-07,0.212399999999889
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5056,1032.5056,1032.5056,2016-02-08,-1.25669999999991
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2489,1031.2489,1031.2489,2016-02-09,0.218499999999949
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4674,1031.4674,1031.4674,2016-02-10,0.215999999999894
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6834,1031.6834,1031.6834,2016-02-11,0.214100000000144
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8975,1031.8975,1031.8975,2016-02-12,0.439100000000053
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3366,1032.3366,1032.3366,2016-02-14,0.213799999999992
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5504,1032.5504,1032.5504,2016-02-15,-1.30450000000019
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2459,1031.2459,1031.2459,2016-02-16,0.213300000000118
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4592,1031.4592,1031.4592,2016-02-17,0.210399999999936
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6696,1031.6696,1031.6696,2016-02-18,0.65520000000015
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3248,1032.3248,1032.3248,2016-02-21,0.211999999999989
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5368,1032.5368,1032.5368,2016-02-22,-1.29520000000002
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2416,1031.2416,1031.2416,2016-02-23,0.203700000000026
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4453,1031.4453,1031.4453,2016-02-24,0.198799999999892
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6441,1031.6441,1031.6441,2016-02-25,0.200700000000097
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.8448,1031.8448,1031.8448,2016-02-26,0.425899999999956
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.2707,1032.2707,1032.2707,2016-02-28,0.230199999999968
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5009,1032.5009,1032.5009,2016-02-29,-1.24399999999991
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2569,1031.2569,1031.2569,2016-03-01,0.229199999999992
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4861,1031.4861,1031.4861,2016-03-02,0.221699999999828
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.7078,1031.7078,1031.7078,2016-03-03,0.219600000000128
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9274,1031.9274,1031.9274,2016-03-04,0.663700000000063
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5911,1032.5911,1032.5911,2016-03-07,0.212499999999864
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.8036,1032.8036,1032.8036,2016-03-08,-1.55909999999994
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2445,1031.2445,1031.2445,2016-03-09,0.211399999999912
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4559,1031.4559,1031.4559,2016-03-10,0.226200000000063
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6821,1031.6821,1031.6821,2016-03-11,0.464400000000069
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.1465,1032.1465,1032.1465,2016-03-13,0.243999999999915
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3905,1032.3905,1032.3905,2016-03-14,-1.11570000000006
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2748,1031.2748,1031.2748,2016-03-15,0.23030000000017
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.5051,1031.5051,1031.5051,2016-03-16,0.228200000000015
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.7333,1031.7333,1031.7333,2016-03-17,0.243599999999788
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9769,1031.9769,1031.9769,2016-03-18,0.464700000000221
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.4416,1032.4416,1032.4416,2016-03-20,0.231499999999869
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.6731,1032.6731,1032.6731,2016-03-21,-1.40910000000008
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.264,1031.264,1031.264,2016-03-22,0.148100000000113
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4121,1031.4121,1031.4121,2016-03-23,0.93139999999994
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3435,1032.3435,1032.3435,2016-03-27,0.194700000000012
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5382,1032.5382,1032.5382,2016-03-28,-1.26749999999993
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2707,1031.2707,1031.2707,2016-03-29,0.318399999999883
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.5891,1031.5891,1031.5891,2016-03-30,0.873400000000174
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.4625,1032.4625,1032.4625,2016-03-31,0.876499999999851
100874,"HDFC Liquid Fund-Dividend - Weekly",1033.339,1033.339,1033.339,2016-04-03,0.249099999999999
100874,"HDFC Liquid Fund-Dividend - Weekly",1033.5881,1033.5881,1033.5881,2016-04-04,-2.2971
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.291,1031.291,1031.291,2016-04-05,0.22199999999998
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.513,1031.513,1031.513,2016-04-06,0.227300000000014
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.7403,1031.7403,1031.7403,2016-04-07,0.684200000000146
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.4245,1032.4245,1032.4245,2016-04-10,0.236400000000003
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.6609,1032.6609,1032.6609,2016-04-11,-1.41230000000019
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2486,1031.2486,1031.2486,2016-04-12,0.222300000000132
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4709,1031.4709,1031.4709,2016-04-13,0.910000000000082
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3809,1032.3809,1032.3809,2016-04-17,0.222699999999804
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.6036,1032.6036,1032.6036,2016-04-18,-1.35359999999991
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.25,1031.25,1031.25,2016-04-19,0.222099999999955
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4721,1031.4721,1031.4721,2016-04-20,0.209499999999935
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6816,1031.6816,1031.6816,2016-04-21,0.226000000000113
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9076,1031.9076,1031.9076,2016-04-22,0.442900000000009
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3505,1032.3505,1032.3505,2016-04-24,0.216499999999996
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.567,1032.567,1032.567,2016-04-25,-1.31930000000011
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2477,1031.2477,1031.2477,2016-04-26,0.221000000000004
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4687,1031.4687,1031.4687,2016-04-27,0.22660000000019
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6953,1031.6953,1031.6953,2016-04-28,0.218699999999899
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.914,1031.914,1031.914,2016-04-29,0.441800000000057
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3558,1032.3558,1032.3558,2016-05-01,0.223500000000058
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5793,1032.5793,1032.5793,2016-05-02,-1.32550000000015
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2538,1031.2538,1031.2538,2016-05-03,0.221700000000055
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4755,1031.4755,1031.4755,2016-05-04,0.219100000000026
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6946,1031.6946,1031.6946,2016-05-05,0.216799999999921
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9114,1031.9114,1031.9114,2016-05-06,0.431100000000015
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.3425,1032.3425,1032.3425,2016-05-08,0.216599999999971
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5591,1032.5591,1032.5591,2016-05-09,-1.30439999999999
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.2547,1031.2547,1031.2547,2016-05-10,0.220199999999977
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.4749,1031.4749,1031.4749,2016-05-11,0.218200000000024
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.6931,1031.6931,1031.6931,2016-05-12,0.219500000000153
100874,"HDFC Liquid Fund-Dividend - Weekly",1031.9126,1031.9126,1031.9126,2016-05-13,0.436399999999821
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.349,1032.349,1032.349,2016-05-15,0.218800000000101
100874,"HDFC Liquid Fund-Dividend - Weekly",1032.5678,1032.5678,1032.5678,2016-05-16,-1.31889999999999
